row_id,probe,video_id,question_id,mask_level_pct,confidence_bin,confidence,model_key,model_name,uncertainty_correct
1502,II-A,mask_000_v_00,mask_000_q_00_01,0,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,1
1503,II-A,mask_000_v_00,mask_000_q_00_02,0,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,1
1504,II-A,mask_000_v_00,mask_000_q_00_03,0,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,1
1505,II-A,mask_000_v_00,mask_000_q_00_04,0,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,1
1506,II-A,mask_000_v_00,mask_000_q_00_05,0,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,1
1507,II-A,mask_000_v_00,mask_000_q_00_06,0,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,1
1508,II-A,mask_000_v_00,mask_000_q_00_07,0,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,1
1509,II-A,mask_000_v_00,mask_000_q_00_08,0,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,1
1510,II-A,mask_000_v_00,mask_000_q_00_09,0,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,1
1511,II-A,mask_000_v_00,mask_000_q_00_10,0,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,1
1512,II-A,mask_000_v_00,mask_000_q_00_11,0,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,1
1513,II-A,mask_000_v_00,mask_000_q_00_12,0,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,1
1514,II-A,mask_000_v_00,mask_000_q_00_13,0,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,1
1515,II-A,mask_000_v_00,mask_000_q_00_14,0,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,1
1516,II-A,mask_000_v_00,mask_000_q_00_15,0,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,0
1517,II-A,mask_000_v_00,mask_000_q_00_16,0,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,0
1518,II-A,mask_000_v_00,mask_000_q_00_17,0,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,0
1519,II-A,mask_000_v_00,mask_000_q_00_18,0,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,0
1520,II-A,mask_000_v_00,mask_000_q_00_19,0,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,0
1521,II-A,mask_000_v_01,mask_000_q_01_00,0,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,1
1522,II-A,mask_000_v_01,mask_000_q_01_01,0,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,1
1523,II-A,mask_000_v_01,mask_000_q_01_02,0,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,1
1524,II-A,mask_000_v_01,mask_000_q_01_03,0,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,1
1525,II-A,mask_000_v_01,mask_000_q_01_04,0,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,1
1526,II-A,mask_000_v_01,mask_000_q_01_05,0,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,1
1527,II-A,mask_000_v_01,mask_000_q_01_06,0,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,1
1528,II-A,mask_000_v_01,mask_000_q_01_07,0,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,1
1529,II-A,mask_000_v_01,mask_000_q_01_08,0,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,1
1530,II-A,mask_000_v_01,mask_000_q_01_09,0,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,1
1531,II-A,mask_000_v_01,mask_000_q_01_10,0,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,1
1532,II-A,mask_000_v_01,mask_000_q_01_11,0,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,1
1533,II-A,mask_000_v_01,mask_000_q_01_12,0,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,1
1534,II-A,mask_000_v_01,mask_000_q_01_13,0,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,1
1535,II-A,mask_000_v_01,mask_000_q_01_14,0,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,0
1536,II-A,mask_000_v_01,mask_000_q_01_15,0,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,0
1537,II-A,mask_000_v_01,mask_000_q_01_16,0,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,0
1538,II-A,mask_000_v_01,mask_000_q_01_17,0,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,0
1539,II-A,mask_000_v_01,mask_000_q_01_18,0,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,0
1540,II-A,mask_000_v_01,mask_000_q_01_19,0,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,0
1541,II-A,mask_000_v_02,mask_000_q_02_00,0,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,1
1542,II-A,mask_000_v_02,mask_000_q_02_01,0,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,1
1543,II-A,mask_000_v_02,mask_000_q_02_02,0,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,1
1544,II-A,mask_000_v_02,mask_000_q_02_03,0,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,1
1545,II-A,mask_000_v_02,mask_000_q_02_04,0,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,1
1546,II-A,mask_000_v_02,mask_000_q_02_05,0,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,1
1547,II-A,mask_000_v_02,mask_000_q_02_06,0,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,1
1548,II-A,mask_000_v_02,mask_000_q_02_07,0,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,1
1549,II-A,mask_000_v_02,mask_000_q_02_08,0,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,1
1550,II-A,mask_000_v_02,mask_000_q_02_09,0,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,1
1551,II-A,mask_000_v_02,mask_000_q_02_10,0,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,1
1552,II-A,mask_000_v_02,mask_000_q_02_11,0,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,1
1553,II-A,mask_000_v_02,mask_000_q_02_12,0,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,1
1554,II-A,mask_000_v_02,mask_000_q_02_13,0,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,0
1555,II-A,mask_000_v_02,mask_000_q_02_14,0,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,0
1556,II-A,mask_000_v_02,mask_000_q_02_15,0,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,0
1557,II-A,mask_000_v_02,mask_000_q_02_16,0,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,0
1558,II-A,mask_000_v_02,mask_000_q_02_17,0,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,0
1559,II-A,mask_000_v_02,mask_000_q_02_18,0,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,0
1560,II-A,mask_000_v_02,mask_000_q_02_19,0,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,0
1561,II-A,mask_000_v_03,mask_000_q_03_00,0,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,1
1562,II-A,mask_000_v_03,mask_000_q_03_01,0,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,1
1563,II-A,mask_000_v_03,mask_000_q_03_02,0,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,1
1564,II-A,mask_000_v_03,mask_000_q_03_03,0,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,1
1565,II-A,mask_000_v_03,mask_000_q_03_04,0,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,1
1566,II-A,mask_000_v_03,mask_000_q_03_05,0,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,1
1567,II-A,mask_000_v_03,mask_000_q_03_06,0,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,1
1568,II-A,mask_000_v_03,mask_000_q_03_07,0,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,1
1569,II-A,mask_000_v_03,mask_000_q_03_08,0,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,1
1570,II-A,mask_000_v_03,mask_000_q_03_09,0,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,1
1571,II-A,mask_000_v_03,mask_000_q_03_10,0,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,1
1572,II-A,mask_000_v_03,mask_000_q_03_11,0,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,1
1573,II-A,mask_000_v_03,mask_000_q_03_12,0,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,0
1574,II-A,mask_000_v_03,mask_000_q_03_13,0,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,0
1575,II-A,mask_000_v_03,mask_000_q_03_14,0,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,0
1576,II-A,mask_000_v_03,mask_000_q_03_15,0,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,0
1577,II-A,mask_000_v_03,mask_000_q_03_16,0,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,0
1578,II-A,mask_000_v_03,mask_000_q_03_17,0,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,0
1579,II-A,mask_000_v_03,mask_000_q_03_18,0,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,0
1580,II-A,mask_000_v_03,mask_000_q_03_19,0,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,0
1581,II-A,mask_000_v_04,mask_000_q_04_00,0,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,1
1582,II-A,mask_000_v_04,mask_000_q_04_01,0,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,1
1583,II-A,mask_000_v_04,mask_000_q_04_02,0,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,1
1584,II-A,mask_000_v_04,mask_000_q_04_03,0,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,1
1585,II-A,mask_000_v_04,mask_000_q_04_04,0,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,1
1586,II-A,mask_000_v_04,mask_000_q_04_05,0,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,1
1587,II-A,mask_000_v_04,mask_000_q_04_06,0,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,1
1588,II-A,mask_000_v_04,mask_000_q_04_07,0,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,1
1589,II-A,mask_000_v_04,mask_000_q_04_08,0,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,1
1590,II-A,mask_000_v_04,mask_000_q_04_09,0,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,1
1591,II-A,mask_000_v_04,mask_000_q_04_10,0,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,0
1592,II-A,mask_000_v_04,mask_000_q_04_11,0,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,0
1593,II-A,mask_000_v_04,mask_000_q_04_12,0,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,0
1594,II-A,mask_000_v_04,mask_000_q_04_13,0,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,0
1595,II-A,mask_000_v_04,mask_000_q_04_14,0,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,0
1596,II-A,mask_000_v_04,mask_000_q_04_15,0,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,0
1597,II-A,mask_000_v_04,mask_000_q_04_16,0,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,0
1598,II-A,mask_000_v_04,mask_000_q_04_17,0,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,0
1599,II-A,mask_000_v_04,mask_000_q_04_18,0,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,0
1600,II-A,mask_000_v_04,mask_000_q_04_19,0,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,0
1601,II-A,mask_025_v_00,mask_025_q_00_00,25,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,1
1602,II-A,mask_025_v_00,mask_025_q_00_01,25,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,1
1603,II-A,mask_025_v_00,mask_025_q_00_02,25,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,1
1604,II-A,mask_025_v_00,mask_025_q_00_03,25,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,1
1605,II-A,mask_025_v_00,mask_025_q_00_04,25,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,1
1606,II-A,mask_025_v_00,mask_025_q_00_05,25,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,1
1607,II-A,mask_025_v_00,mask_025_q_00_06,25,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,1
1608,II-A,mask_025_v_00,mask_025_q_00_07,25,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,1
1609,II-A,mask_025_v_00,mask_025_q_00_08,25,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,1
1610,II-A,mask_025_v_00,mask_025_q_00_09,25,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,0
1611,II-A,mask_025_v_00,mask_025_q_00_10,25,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,0
1612,II-A,mask_025_v_00,mask_025_q_00_11,25,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,0
1613,II-A,mask_025_v_00,mask_025_q_00_12,25,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,0
1614,II-A,mask_025_v_00,mask_025_q_00_13,25,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,0
1615,II-A,mask_025_v_00,mask_025_q_00_14,25,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,0
1616,II-A,mask_025_v_00,mask_025_q_00_15,25,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,0
1617,II-A,mask_025_v_00,mask_025_q_00_16,25,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,0
1618,II-A,mask_025_v_00,mask_025_q_00_17,25,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,0
1619,II-A,mask_025_v_00,mask_025_q_00_18,25,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,0
1620,II-A,mask_025_v_00,mask_025_q_00_19,25,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,0
1621,II-A,mask_025_v_01,mask_025_q_01_00,25,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,1
1622,II-A,mask_025_v_01,mask_025_q_01_01,25,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,1
1623,II-A,mask_025_v_01,mask_025_q_01_02,25,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,1
1624,II-A,mask_025_v_01,mask_025_q_01_03,25,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,1
1625,II-A,mask_025_v_01,mask_025_q_01_04,25,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,1
1626,II-A,mask_025_v_01,mask_025_q_01_05,25,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,1
1627,II-A,mask_025_v_01,mask_025_q_01_06,25,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,1
1628,II-A,mask_025_v_01,mask_025_q_01_07,25,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,0
1629,II-A,mask_025_v_01,mask_025_q_01_08,25,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,0
1630,II-A,mask_025_v_01,mask_025_q_01_09,25,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,0
1631,II-A,mask_025_v_01,mask_025_q_01_10,25,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,0
1632,II-A,mask_025_v_01,mask_025_q_01_11,25,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,0
1633,II-A,mask_025_v_01,mask_025_q_01_12,25,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,0
1634,II-A,mask_025_v_01,mask_025_q_01_13,25,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,0
1635,II-A,mask_025_v_01,mask_025_q_01_14,25,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,0
1636,II-A,mask_025_v_01,mask_025_q_01_15,25,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,0
1637,II-A,mask_025_v_01,mask_025_q_01_16,25,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,0
1638,II-A,mask_025_v_01,mask_025_q_01_17,25,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,0
1639,II-A,mask_025_v_01,mask_025_q_01_18,25,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,0
1640,II-A,mask_025_v_01,mask_025_q_01_19,25,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,0
1641,II-A,mask_025_v_02,mask_025_q_02_00,25,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,1
1642,II-A,mask_025_v_02,mask_025_q_02_01,25,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,1
1643,II-A,mask_025_v_02,mask_025_q_02_02,25,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,1
1644,II-A,mask_025_v_02,mask_025_q_02_03,25,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,1
1645,II-A,mask_025_v_02,mask_025_q_02_04,25,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,1
1646,II-A,mask_025_v_02,mask_025_q_02_05,25,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,1
1647,II-A,mask_025_v_02,mask_025_q_02_06,25,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,0
1648,II-A,mask_025_v_02,mask_025_q_02_07,25,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,0
1649,II-A,mask_025_v_02,mask_025_q_02_08,25,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,0
1650,II-A,mask_025_v_02,mask_025_q_02_09,25,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,0
1651,II-A,mask_025_v_02,mask_025_q_02_10,25,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,0
1652,II-A,mask_025_v_02,mask_025_q_02_11,25,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,0
1653,II-A,mask_025_v_02,mask_025_q_02_12,25,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,0
1654,II-A,mask_025_v_02,mask_025_q_02_13,25,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,0
1655,II-A,mask_025_v_02,mask_025_q_02_14,25,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,0
1656,II-A,mask_025_v_02,mask_025_q_02_15,25,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,0
1657,II-A,mask_025_v_02,mask_025_q_02_16,25,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,0
1658,II-A,mask_025_v_02,mask_025_q_02_17,25,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,0
1659,II-A,mask_025_v_02,mask_025_q_02_18,25,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,0
1660,II-A,mask_025_v_02,mask_025_q_02_19,25,2,0.5,gemini_1_5_flash,Gemini 1.5 Flash,0
1661,II-A,mask_025_v_03,mask_025_q_03_00,25,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,1
1662,II-A,mask_025_v_03,mask_025_q_03_01,25,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,1
1663,II-A,mask_025_v_03,mask_025_q_03_02,25,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,1
1664,II-A,mask_025_v_03,mask_025_q_03_03,25,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,1
1665,II-A,mask_025_v_03,mask_025_q_03_04,25,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,0
1666,II-A,mask_025_v_03,mask_025_q_03_05,25,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,0
1667,II-A,mask_025_v_03,mask_025_q_03_06,25,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,0
1668,II-A,mask_025_v_03,mask_025_q_03_07,25,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,0
1669,II-A,mask_025_v_03,mask_025_q_03_08,25,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,0
1670,II-A,mask_025_v_03,mask_025_q_03_09,25,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,0
1671,II-A,mask_025_v_03,mask_025_q_03_10,25,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,0
1672,II-A,mask_025_v_03,mask_025_q_03_11,25,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,0
1673,II-A,mask_025_v_03,mask_025_q_03_12,25,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,0
1674,II-A,mask_025_v_03,mask_025_q_03_13,25,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,0
1675,II-A,mask_025_v_03,mask_025_q_03_14,25,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,0
1676,II-A,mask_025_v_03,mask_025_q_03_15,25,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,0
1677,II-A,mask_025_v_03,mask_025_q_03_16,25,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,0
1678,II-A,mask_025_v_03,mask_025_q_03_17,25,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,0
1679,II-A,mask_025_v_03,mask_025_q_03_18,25,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,0
1680,II-A,mask_025_v_03,mask_025_q_03_19,25,3,0.7,gemini_1_5_flash,Gemini 1.5 Flash,0
1681,II-A,mask_025_v_04,mask_025_q_04_00,25,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,1
1682,II-A,mask_025_v_04,mask_025_q_04_01,25,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,1
1683,II-A,mask_025_v_04,mask_025_q_04_02,25,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,1
1684,II-A,mask_025_v_04,mask_025_q_04_03,25,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,0
1685,II-A,mask_025_v_04,mask_025_q_04_04,25,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,0
1686,II-A,mask_025_v_04,mask_025_q_04_05,25,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,0
1687,II-A,mask_025_v_04,mask_025_q_04_06,25,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,0
1688,II-A,mask_025_v_04,mask_025_q_04_07,25,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,0
1689,II-A,mask_025_v_04,mask_025_q_04_08,25,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,0
1690,II-A,mask_025_v_04,mask_025_q_04_09,25,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,0
1691,II-A,mask_025_v_04,mask_025_q_04_10,25,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,0
1692,II-A,mask_025_v_04,mask_025_q_04_11,25,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,0
1693,II-A,mask_025_v_04,mask_025_q_04_12,25,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,0
1694,II-A,mask_025_v_04,mask_025_q_04_13,25,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,0
1695,II-A,mask_025_v_04,mask_025_q_04_14,25,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,0
1696,II-A,mask_025_v_04,mask_025_q_04_15,25,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,0
1697,II-A,mask_025_v_04,mask_025_q_04_16,25,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,0
1698,II-A,mask_025_v_04,mask_025_q_04_17,25,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,0
1699,II-A,mask_025_v_04,mask_025_q_04_18,25,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,0
1700,II-A,mask_025_v_04,mask_025_q_04_19,25,4,0.9,gemini_1_5_flash,Gemini 1.5 Flash,0
1701,II-A,mask_050_v_00,mask_050_q_00_00,50,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,1
1702,II-A,mask_050_v_00,mask_050_q_00_01,50,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,1
1703,II-A,mask_050_v_00,mask_050_q_00_02,50,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,1
1704,II-A,mask_050_v_00,mask_050_q_00_03,50,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,1
1705,II-A,mask_050_v_00,mask_050_q_00_04,50,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,0
1706,II-A,mask_050_v_00,mask_050_q_00_05,50,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,0
1707,II-A,mask_050_v_00,mask_050_q_00_06,50,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,0
1708,II-A,mask_050_v_00,mask_050_q_00_07,50,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,0
1709,II-A,mask_050_v_00,mask_050_q_00_08,50,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,0
1710,II-A,mask_050_v_00,mask_050_q_00_09,50,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,0
1711,II-A,mask_050_v_00,mask_050_q_00_10,50,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,0
1712,II-A,mask_050_v_00,mask_050_q_00_11,50,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,0
1713,II-A,mask_050_v_00,mask_050_q_00_12,50,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,0
1714,II-A,mask_050_v_00,mask_050_q_00_13,50,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,0
1715,II-A,mask_050_v_00,mask_050_q_00_14,50,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,0
1716,II-A,mask_050_v_00,mask_050_q_00_15,50,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,0
1717,II-A,mask_050_v_00,mask_050_q_00_16,50,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,0
1718,II-A,mask_050_v_00,mask_050_q_00_17,50,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,0
1719,II-A,mask_050_v_00,mask_050_q_00_18,50,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,0
1720,II-A,mask_050_v_00,mask_050_q_00_19,50,0,0.1,gemini_1_5_flash,Gemini 1.5 Flash,0
1721,II-A,mask_050_v_01,mask_050_q_01_00,50,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,1
1722,II-A,mask_050_v_01,mask_050_q_01_01,50,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,1
1723,II-A,mask_050_v_01,mask_050_q_01_02,50,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,0
1724,II-A,mask_050_v_01,mask_050_q_01_03,50,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,0
1725,II-A,mask_050_v_01,mask_050_q_01_04,50,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,0
1726,II-A,mask_050_v_01,mask_050_q_01_05,50,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,0
1727,II-A,mask_050_v_01,mask_050_q_01_06,50,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,0
1728,II-A,mask_050_v_01,mask_050_q_01_07,50,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,0
1729,II-A,mask_050_v_01,mask_050_q_01_08,50,1,0.3,gemini_1_5_flash,Gemini 1.5 Flash,0
